 ,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2017-07-17 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 04:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 05:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 05:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 05:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 05:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 05:40:00 -0700,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 05:50:00 -0700,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 06:00:00 -0700,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 06:10:00 -0700,0,0,0,5,5,30,10,10,15,5,10,20,15,0,5,5,25,0,20,0,10,10,10,5,0,0,0,0
2017-07-17 06:20:00 -0700,0,0,0,5,5,65,10,10,10,5,10,10,25,0,5,10,45,0,25,0,10,10,10,10,0,0,0,0
2017-07-17 06:30:00 -0700,0,0,0,5,5,65,10,10,10,5,10,15,30,0,5,10,50,0,35,20,15,10,15,10,0,0,0,0
2017-07-17 06:40:00 -0700,0,0,0,10,10,65,10,10,15,5,10,10,50,0,5,10,50,0,50,25,15,10,20,30,0,0,0,0
2017-07-17 06:50:00 -0700,0,0,0,10,10,65,10,10,15,5,15,10,50,0,5,10,45,0,50,30,20,10,20,30,0,0,0,0
2017-07-17 07:00:00 -0700,0,0,0,10,5,65,10,10,25,5,10,10,50,0,5,10,50,25,50,55,30,10,25,40,0,0,0,0
2017-07-17 07:10:00 -0700,0,10,0,10,5,65,40,15,30,5,15,15,45,0,5,10,50,35,60,60,35,10,25,40,0,0,0,0
2017-07-17 07:20:00 -0700,0,10,0,10,10,65,40,15,30,5,10,10,45,0,5,10,50,35,70,60,35,10,25,40,0,0,0,0
2017-07-17 07:30:00 -0700,0,10,0,10,10,65,20,20,35,5,10,10,35,0,5,10,55,45,70,60,45,10,25,40,0,0,0,0
2017-07-17 07:40:00 -0700,0,10,0,10,10,80,20,25,25,5,15,10,20,0,5,10,55,40,50,60,30,10,20,40,0,0,0,0
2017-07-17 07:50:00 -0700,0,30,0,10,5,80,20,30,40,5,20,15,25,0,10,10,55,65,65,50,30,15,20,40,0,0,0,0
2017-07-17 08:00:00 -0700,0,30,0,15,10,90,20,40,50,5,20,15,35,0,10,10,55,65,60,55,35,15,30,40,0,0,0,0
2017-07-17 08:10:00 -0700,0,30,0,20,15,100,20,45,40,5,20,20,50,0,10,15,55,80,90,60,40,15,30,50,0,0,0,0
2017-07-17 08:20:00 -0700,0,30,0,20,10,100,20,55,65,5,20,15,55,0,10,15,70,65,105,65,40,20,30,50,0,0,0,0
2017-07-17 08:30:00 -0700,0,30,0,20,15,100,20,45,65,5,20,25,60,0,20,15,70,65,120,70,40,25,30,50,0,0,0,0
2017-07-17 08:40:00 -0700,0,10,0,20,15,90,20,45,65,5,20,30,70,0,20,20,70,60,120,80,45,25,30,30,0,0,0,0
2017-07-17 08:50:00 -0700,0,10,0,20,15,90,20,45,65,5,15,30,70,0,20,25,65,60,120,80,50,25,25,30,0,0,0,0
2017-07-17 09:00:00 -0700,0,10,0,20,15,90,30,50,60,10,15,30,70,0,20,25,65,60,120,90,55,25,25,40,0,0,0,0
2017-07-17 09:10:00 -0700,0,10,0,20,20,110,30,50,60,10,20,25,70,0,20,25,60,65,115,105,55,25,25,50,0,0,0,0
2017-07-17 09:20:00 -0700,0,20,0,25,15,110,30,55,60,10,20,25,65,0,20,20,55,60,115,110,50,25,30,50,0,0,0,0
2017-07-17 09:30:00 -0700,0,20,0,30,15,120,30,55,60,10,25,25,45,0,20,20,60,65,105,105,45,20,40,50,0,0,0,0
2017-07-17 09:40:00 -0700,0,20,0,20,20,120,30,55,60,10,30,25,45,0,10,20,75,65,105,105,45,25,40,50,0,0,0,0
2017-07-17 09:50:00 -0700,0,20,0,20,15,120,30,50,50,15,30,30,40,0,10,25,70,55,120,105,55,20,35,70,0,0,0,0
2017-07-17 10:00:00 -0700,0,20,0,20,20,120,30,50,55,15,30,30,50,0,20,25,75,50,120,95,55,25,30,60,0,0,0,0
2017-07-17 10:10:00 -0700,0,20,0,20,20,120,30,50,55,15,40,30,45,0,20,25,75,50,110,95,50,25,30,60,0,0,0,0
2017-07-17 10:20:00 -0700,0,20,0,20,20,130,30,50,55,15,40,30,40,0,20,20,75,40,105,80,45,20,35,60,0,0,0,0
2017-07-17 10:30:00 -0700,0,20,0,25,20,130,30,50,50,15,30,45,55,0,20,15,75,40,95,85,45,20,35,60,0,0,0,0
2017-07-17 10:40:00 -0700,0,20,0,20,25,140,30,60,30,15,30,45,55,0,20,15,75,40,105,85,65,20,35,50,0,0,0,0
2017-07-17 10:50:00 -0700,0,20,0,25,30,140,30,50,35,15,40,40,70,0,20,15,70,30,95,95,65,20,40,50,0,0,0,0
2017-07-17 11:00:00 -0700,0,20,0,25,30,130,30,45,40,15,30,35,70,0,20,10,70,40,80,80,50,20,40,50,0,0,0,0
2017-07-17 11:10:00 -0700,10,20,0,20,30,110,30,45,40,15,35,30,55,0,20,15,70,40,95,80,65,25,35,30,0,0,0,0
2017-07-17 11:20:00 -0700,10,20,0,20,35,120,30,40,40,15,30,35,50,0,20,15,65,40,105,80,45,25,35,30,0,0,0,0
2017-07-17 11:30:00 -0700,10,20,0,25,60,120,30,40,60,15,30,30,50,0,15,15,75,45,105,75,35,15,25,30,0,0,0,0
2017-07-17 11:40:00 -0700,10,20,0,20,35,120,30,40,45,15,25,30,40,0,15,15,70,45,105,80,40,15,25,30,0,0,0,0
2017-07-17 11:50:00 -0700,30,20,0,25,35,130,40,45,40,15,30,30,25,0,15,20,70,45,105,70,50,15,35,40,0,0,0,0
2017-07-17 12:00:00 -0700,30,0,0,25,30,130,40,40,35,15,30,30,30,0,20,15,60,50,95,60,50,15,30,40,0,0,0,0
2017-07-17 12:10:00 -0700,30,0,0,30,30,130,30,35,35,15,35,25,40,0,15,15,50,35,95,65,35,20,30,40,0,0,0,0
2017-07-17 12:20:00 -0700,30,0,0,20,30,120,20,40,45,10,25,20,30,0,10,10,60,40,85,60,25,10,30,40,0,0,0,0
2017-07-17 12:30:00 -0700,30,20,0,25,30,120,20,40,40,10,25,15,45,0,15,10,60,35,90,85,25,10,30,40,0,0,0,0
2017-07-17 12:40:00 -0700,50,20,0,20,25,120,30,45,30,10,20,20,65,0,15,10,70,40,90,105,50,10,30,40,0,0,0,0
2017-07-17 12:50:00 -0700,80,20,0,20,25,120,30,40,40,10,20,20,65,0,15,15,80,50,120,105,50,10,30,40,0,0,0,0
2017-07-17 13:00:00 -0700,60,20,0,25,25,110,30,45,40,10,20,20,65,0,15,20,80,65,105,120,55,15,30,40,0,0,0,0
2017-07-17 13:10:00 -0700,40,20,0,25,25,110,20,50,45,10,20,20,65,0,15,20,70,55,95,120,55,20,30,40,0,0,0,0
2017-07-17 13:20:00 -0700,10,20,0,25,25,100,20,45,45,10,20,30,65,0,15,20,70,65,135,120,45,20,30,30,0,0,0,0
2017-07-17 13:30:00 -0700,20,20,0,25,30,100,20,50,45,10,20,30,65,0,15,15,70,55,115,115,45,15,30,30,0,0,0,0
2017-07-17 13:40:00 -0700,20,20,0,25,25,100,20,45,45,10,15,35,65,0,15,15,70,60,110,95,50,15,30,30,0,0,0,0
2017-07-17 13:50:00 -0700,20,20,0,25,30,120,20,45,65,10,20,35,60,0,15,20,80,50,95,90,50,15,30,30,0,0,0,0
2017-07-17 14:00:00 -0700,30,20,0,20,30,130,20,65,65,10,30,30,60,0,20,20,85,45,75,90,45,15,30,30,0,0,0,0
2017-07-17 14:10:00 -0700,30,20,0,0,30,0,0,0,60,10,0,35,0,0,15,25,85,50,80,0,40,0,35,0,0,0,0,0
2017-07-17 14:20:00 -0700,30,20,0,0,30,0,0,0,50,10,0,30,0,0,15,25,95,55,80,0,45,0,30,0,0,0,0,0
2017-07-17 14:30:00 -0700,40,20,0,0,30,0,0,0,45,10,0,30,0,0,25,20,105,75,95,0,45,0,35,0,0,0,0,0
2017-07-17 14:40:00 -0700,40,20,0,0,30,0,0,0,50,10,0,35,0,0,25,15,95,60,90,0,40,0,35,0,0,0,0,0
2017-07-17 14:50:00 -0700,50,20,0,0,30,0,0,0,45,10,0,35,0,0,25,25,80,60,90,0,40,0,35,0,0,0,0,0
2017-07-17 15:00:00 -0700,50,20,0,0,10,0,0,0,20,10,0,25,0,0,25,20,105,45,70,0,40,0,0,0,0,0,0,0
2017-07-17 15:10:00 -0700,0,20,0,0,10,0,0,0,15,10,0,25,0,0,25,0,105,25,65,0,0,0,45,0,0,0,0,0
2017-07-17 15:20:00 -0700,0,20,0,0,5,0,0,0,10,10,0,25,0,0,25,35,110,15,45,0,0,0,40,0,0,0,0,0
2017-07-17 15:30:00 -0700,0,0,0,0,5,0,0,0,60,10,0,25,0,0,25,20,110,20,85,0,0,0,50,0,0,0,0,0
2017-07-17 15:40:00 -0700,0,0,0,0,10,0,0,0,60,10,0,25,0,0,15,10,110,30,130,0,0,0,55,0,0,0,0,0
2017-07-17 15:50:00 -0700,0,0,0,0,15,0,0,0,75,10,0,25,0,0,15,10,110,60,135,0,0,0,55,0,0,0,0,0
2017-07-17 16:00:00 -0700,0,10,0,0,25,0,0,0,75,10,0,25,0,0,15,10,90,45,135,35,0,0,45,0,0,0,0,0
2017-07-17 16:10:00 -0700,0,10,0,20,30,130,20,25,75,10,10,25,0,0,20,15,80,45,130,30,25,15,35,0,0,0,0,0
2017-07-17 16:20:00 -0700,0,10,0,15,30,0,20,15,60,10,10,25,0,0,20,15,95,35,145,30,20,10,55,30,0,0,0,0
2017-07-17 16:30:00 -0700,0,10,0,15,40,0,20,20,35,10,10,25,0,0,15,15,95,15,145,45,20,10,35,30,0,0,0,0
2017-07-17 16:40:00 -0700,0,10,0,10,30,0,20,20,25,10,10,25,0,0,10,15,110,15,145,55,40,10,25,30,0,0,0,0
2017-07-17 16:50:00 -0700,0,10,0,10,25,0,20,35,35,10,15,25,0,0,10,10,110,10,130,50,40,10,25,40,0,0,0,0
2017-07-17 17:00:00 -0700,0,10,0,5,5,0,20,35,35,10,10,20,0,0,10,10,85,10,115,50,40,10,25,40,0,0,0,0
2017-07-17 17:10:00 -0700,0,10,0,5,10,0,20,30,30,10,10,20,0,0,10,10,75,10,110,50,40,10,30,40,0,0,0,0
2017-07-17 17:20:00 -0700,0,20,0,5,10,130,20,30,35,10,10,15,0,0,15,10,75,5,115,50,40,15,35,40,0,0,0,0
2017-07-17 17:30:00 -0700,0,20,0,5,10,130,20,35,15,10,10,15,0,0,10,15,75,10,115,50,40,15,35,40,0,0,0,0
2017-07-17 17:40:00 -0700,0,20,0,15,5,130,20,30,15,10,15,15,0,0,10,15,75,10,115,35,30,15,20,40,0,0,0,0
2017-07-17 17:50:00 -0700,0,20,0,15,10,130,20,35,25,0,10,10,10,0,5,10,65,5,70,35,25,10,15,40,0,0,0,0
2017-07-17 18:00:00 -0700,0,20,0,15,10,130,20,35,15,0,15,10,5,0,5,15,35,5,65,15,15,5,10,60,0,0,0,0
2017-07-17 18:10:00 -0700,0,0,0,5,5,130,10,25,15,0,10,10,10,0,10,15,25,5,45,10,10,5,10,60,0,0,0,0
2017-07-17 18:20:00 -0700,0,0,0,5,5,40,10,15,5,0,10,10,5,0,10,20,75,5,20,10,10,5,5,60,0,0,0,0
2017-07-17 18:30:00 -0700,0,0,0,5,5,70,10,15,15,0,10,10,20,0,10,10,45,10,35,25,20,5,10,60,0,0,0,0
2017-07-17 18:40:00 -0700,0,0,0,5,5,60,10,20,15,0,10,10,25,0,10,10,55,15,45,35,10,10,5,60,0,0,0,0
2017-07-17 18:50:00 -0700,0,0,0,5,5,30,10,20,10,0,15,10,20,0,10,15,40,10,40,30,10,10,5,60,0,0,0,0
2017-07-17 19:00:00 -0700,0,0,0,5,5,45,10,20,5,10,20,10,10,0,10,15,35,15,35,25,10,10,5,60,0,0,0,0
2017-07-17 19:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 19:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 19:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 19:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 19:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 20:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 20:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 20:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 20:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 20:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 20:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 21:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 21:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 21:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 21:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 21:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 21:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 22:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 22:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 22:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 22:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 22:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 22:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 23:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 23:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 23:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 23:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 23:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17 23:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18 04:50:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 05:00:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 05:10:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 05:20:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 05:30:00 -0700,0,0,0,0,0,5,0,0,0,0,0,20,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 05:40:00 -0700,0,0,0,0,0,5,0,0,0,0,0,20,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 05:50:00 -0700,0,0,0,0,0,5,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 06:00:00 -0700,0,0,0,0,0,5,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0
2017-07-18 06:10:00 -0700,0,0,0,5,5,60,0,10,10,0,5,10,10,0,5,5,15,15,15,10,10,5,10,10,0,0,0,0
2017-07-18 06:20:00 -0700,0,0,0,5,10,60,10,10,15,0,10,10,20,0,5,10,25,0,25,15,10,10,10,20,0,0,0,0
2017-07-18 06:30:00 -0700,0,0,0,5,5,60,10,10,15,0,10,10,35,0,5,10,45,0,40,10,15,10,10,20,0,0,0,0
2017-07-18 06:40:00 -0700,0,0,0,5,10,60,10,10,15,5,10,10,25,0,5,15,55,0,60,10,15,10,15,20,0,0,0,0
2017-07-18 06:50:00 -0700,0,0,0,5,10,60,10,10,15,5,10,10,35,0,5,15,55,0,60,25,15,5,15,40,0,0,0,0
2017-07-18 07:00:00 -0700,0,0,0,5,5,60,10,25,40,5,10,10,55,0,5,10,60,45,85,30,25,10,30,40,0,0,0,0
2017-07-18 07:10:00 -0700,5,10,0,5,5,60,10,40,40,5,15,10,50,0,5,10,65,80,60,45,20,10,30,40,0,0,0,0
2017-07-18 07:20:00 -0700,5,10,0,5,10,60,10,45,40,5,15,10,60,0,5,10,60,30,60,50,20,15,30,40,0,0,0,0
2017-07-18 07:30:00 -0700,5,10,0,10,10,60,20,50,40,5,10,10,20,0,5,10,60,30,60,70,30,15,30,40,0,0,0,0
2017-07-18 07:40:00 -0700,15,10,0,10,10,75,20,50,35,5,10,20,35,0,5,15,60,30,65,75,30,15,15,40,0,0,0,0
2017-07-18 07:50:00 -0700,15,10,0,15,10,75,20,60,35,15,10,20,70,0,5,10,60,30,110,75,30,20,25,40,0,0,0,0
2017-07-18 08:00:00 -0700,15,20,0,15,10,75,20,70,30,15,10,20,70,0,10,10,60,25,160,95,30,15,30,40,0,0,0,0
2017-07-18 08:10:00 -0700,30,20,0,15,10,100,20,115,35,15,15,25,65,0,10,15,65,35,150,65,35,15,40,40,0,0,0,0
2017-07-18 08:20:00 -0700,10,20,0,10,15,100,20,110,50,15,15,25,65,0,10,15,60,40,130,70,35,15,25,40,0,0,0,0
2017-07-18 08:30:00 -0700,10,20,0,25,15,100,20,105,65,15,15,25,60,0,15,10,65,60,120,70,45,20,25,60,0,0,0,0
2017-07-18 08:40:00 -0700,10,20,0,25,20,110,20,85,65,10,25,30,65,0,15,15,65,50,115,70,50,20,25,50,0,0,0,0
2017-07-18 08:50:00 -0700,20,20,0,25,20,100,20,85,75,10,25,20,65,0,10,15,55,50,105,70,45,25,45,60,0,0,0,0
2017-07-18 09:00:00 -0700,20,20,0,20,20,110,100,50,55,15,25,20,65,0,15,15,65,50,115,70,40,30,35,60,0,0,0,0
2017-07-18 09:10:00 -0700,20,20,0,20,20,110,100,45,60,15,25,25,85,0,15,15,55,55,120,80,45,30,35,60,0,0,0,0
2017-07-18 09:20:00 -0700,20,20,0,20,20,110,100,45,50,15,30,25,80,0,15,10,0,55,140,80,55,25,35,70,0,0,0,0
2017-07-18 09:30:00 -0700,20,20,0,20,20,110,100,35,40,20,30,30,80,0,15,15,55,55,135,85,55,25,35,60,0,0,0,0
2017-07-18 09:40:00 -0700,20,20,0,20,25,130,100,45,40,20,35,30,80,0,20,20,85,35,135,90,50,20,35,50,0,0,0,0
2017-07-18 09:50:00 -0700,10,20,0,30,25,130,20,40,40,20,40,25,60,0,20,15,90,35,125,120,40,20,35,40,0,0,0,0
2017-07-18 10:00:00 -0700,10,20,0,25,20,130,20,60,40,20,30,30,60,0,20,20,80,0,115,110,40,15,35,40,0,0,0,0
2017-07-18 10:10:00 -0700,20,20,0,25,20,130,20,75,40,20,30,20,50,0,20,20,75,0,95,110,40,15,40,40,0,0,0,0
2017-07-18 10:20:00 -0700,20,20,0,25,20,130,20,85,40,20,50,20,75,0,20,20,70,0,90,105,40,15,40,40,0,0,0,0
2017-07-18 10:30:00 -0700,20,20,0,25,25,120,20,90,55,20,20,20,85,0,20,15,60,0,115,105,60,15,35,40,0,0,0,0
2017-07-18 10:40:00 -0700,20,20,0,25,30,130,30,85,65,20,20,30,65,0,15,15,65,0,110,110,65,20,35,40,0,0,0,0
2017-07-18 10:50:00 -0700,20,20,0,25,35,140,30,60,80,20,25,30,80,0,20,20,75,0,85,105,60,25,40,40,0,0,0,0
