,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
4/7/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 4:40,0,0,0,5,5,30,0,5,5,0,5,0,5,0,0,5,5,0,0,0,10,5,0,0,0,0,0,0
4/7/2018 4:50,0,0,0,5,5,30,0,5,5,0,5,5,5,0,5,5,5,5,10,5,10,5,5,5,0,0,0,0
4/7/2018 5:00,0,0,0,5,5,30,0,5,5,5,5,5,5,0,5,5,15,5,10,5,10,5,5,5,0,0,0,0
4/7/2018 5:10,0,0,0,5,0,70,15,0,5,5,5,10,5,0,5,5,20,5,15,5,10,5,5,5,0,0,0,0
4/7/2018 5:20,0,0,0,5,0,70,15,0,5,5,5,10,5,0,5,5,25,5,15,5,10,5,5,10,0,0,0,0
4/7/2018 5:30,0,0,0,5,0,70,15,0,5,5,5,10,5,0,5,5,35,5,15,5,10,10,5,20,0,0,0,0
4/7/2018 5:40,0,0,0,5,0,70,15,0,5,5,10,10,15,0,5,5,35,0,20,5,10,10,5,30,0,0,0,0
4/7/2018 5:50,0,0,0,5,0,70,15,0,5,5,10,10,30,0,5,10,50,5,20,5,10,10,15,30,0,0,0,0
4/7/2018 6:00,0,0,0,5,0,70,15,0,10,5,5,10,30,0,5,5,50,5,20,5,10,10,20,30,0,0,0,0
4/7/2018 6:10,0,20,0,5,5,70,15,0,15,5,10,10,30,0,5,5,55,10,30,10,10,10,25,20,0,0,0,0
4/7/2018 6:20,0,10,0,5,5,70,25,0,20,5,10,10,25,0,5,10,50,10,35,10,20,10,25,20,0,0,0,0
4/7/2018 6:30,0,10,0,10,5,70,45,0,20,5,25,10,10,0,5,5,55,10,45,20,20,10,25,30,0,0,0,0
4/7/2018 6:40,0,10,0,25,5,70,30,0,30,5,10,10,15,0,5,5,70,10,65,30,15,15,25,30,0,0,0,0
4/7/2018 6:50,0,10,0,25,5,70,30,0,35,5,10,10,35,0,5,10,65,10,65,30,15,15,30,30,0,0,0,0
4/7/2018 7:00,0,10,0,20,5,70,30,0,35,5,10,15,35,0,5,5,65,15,65,40,30,15,35,30,0,0,0,0
4/7/2018 7:10,0,20,0,15,5,50,30,0,30,5,15,15,45,0,10,10,75,25,65,35,40,15,35,30,0,0,0,0
4/7/2018 7:20,0,10,0,15,15,110,25,0,40,5,15,20,40,0,10,5,80,35,70,50,40,15,40,30,0,0,0,0
4/7/2018 7:30,0,10,0,20,25,110,30,0,40,5,20,20,45,0,10,5,80,40,80,60,45,15,40,30,0,0,0,0
4/7/2018 7:40,0,10,0,35,25,110,30,0,50,5,25,25,50,0,10,10,85,35,110,70,45,15,40,30,0,0,0,0
4/7/2018 7:50,0,10,0,30,25,110,35,0,55,5,30,25,60,0,15,10,95,0,125,85,45,20,40,30,0,0,0,0
4/7/2018 8:00,0,10,0,35,25,110,35,0,60,5,35,25,45,0,15,10,90,35,125,90,50,25,40,30,0,0,0,0
4/7/2018 8:10,0,10,0,35,20,110,35,0,60,15,45,25,50,0,20,10,85,65,115,80,40,25,40,30,0,0,0,0
4/7/2018 8:20,0,20,0,35,25,100,35,0,45,10,45,25,65,0,15,10,85,55,120,75,30,30,50,30,0,0,0,0
4/7/2018 8:30,0,20,0,35,75,100,35,0,50,10,50,35,70,0,20,10,85,50,105,75,45,35,45,30,0,0,0,0
4/7/2018 8:40,0,20,0,40,45,100,35,0,40,10,50,50,70,0,20,10,70,50,110,75,50,35,40,30,0,0,0,0
4/7/2018 8:50,0,20,0,35,45,110,35,45,40,0,50,35,60,0,20,10,70,50,120,50,45,35,40,30,0,0,0,0
4/7/2018 9:00,0,10,0,35,45,130,35,110,40,0,55,35,50,0,20,10,65,55,120,50,45,35,40,50,0,0,0,0
4/7/2018 9:10,0,10,0,40,20,130,30,80,55,0,40,30,65,0,25,10,65,55,115,60,50,30,55,50,0,0,0,0
4/7/2018 9:20,0,10,0,40,15,130,35,85,50,0,35,30,90,0,20,15,75,55,105,75,55,30,55,50,0,0,0,0
4/7/2018 9:30,0,20,0,40,15,130,30,90,40,0,30,30,85,0,20,15,75,60,110,110,70,30,40,60,0,0,0,0
4/7/2018 9:40,0,20,0,40,20,130,30,180,40,10,35,35,50,0,20,10,90,70,110,115,60,35,40,50,0,0,0,0
4/7/2018 9:50,0,20,0,40,25,130,30,180,50,10,30,40,40,0,20,10,90,70,110,105,55,35,45,50,0,0,0,0
4/7/2018 10:00,0,20,0,0,25,130,35,180,40,10,40,45,35,0,20,15,75,70,110,105,55,35,40,30,0,0,0,0
4/7/2018 10:10,0,20,0,0,55,130,45,180,45,20,35,45,40,0,20,10,70,40,95,105,45,35,40,30,0,0,0,0
4/7/2018 10:20,0,20,0,0,55,130,40,180,40,20,50,40,45,0,20,10,70,50,90,120,50,35,40,40,0,0,0,0
4/7/2018 10:30,0,20,0,0,55,145,40,180,40,20,55,30,50,0,20,15,70,65,105,115,50,40,40,40,0,0,0,0
4/7/2018 10:40,0,20,0,0,55,145,30,180,45,20,60,30,50,0,20,15,70,65,105,115,45,35,35,40,0,0,0,0
4/7/2018 10:50,0,20,0,35,85,145,30,125,45,20,60,25,60,0,25,15,70,65,105,115,45,30,35,40,0,0,0,0
4/7/2018 11:00,0,20,0,20,85,145,30,120,40,15,60,25,65,0,25,15,85,45,105,95,35,25,55,50,0,0,0,0
4/7/2018 11:10,0,20,0,25,55,145,40,95,40,15,55,30,70,0,20,15,85,45,95,95,45,20,55,50,0,0,0,0
4/7/2018 11:20,0,20,0,60,50,145,25,45,40,15,55,30,80,0,25,10,75,60,80,90,45,20,40,50,0,0,0,0
4/7/2018 11:30,0,20,0,60,50,145,30,55,55,15,50,35,80,0,25,15,75,60,90,70,45,20,40,50,0,0,0,0
4/7/2018 11:40,0,20,0,60,45,145,25,85,65,15,60,35,65,0,25,15,90,40,90,65,40,45,45,50,0,0,0,0
4/7/2018 11:50,0,40,0,60,35,145,25,65,55,15,30,40,65,0,20,10,85,35,105,50,35,30,40,50,0,0,0,0
4/7/2018 12:00,0,30,0,60,35,145,30,65,35,15,30,40,50,0,20,15,70,45,105,50,35,25,40,50,0,0,0,0
4/7/2018 12:10,0,30,0,60,30,145,35,55,0,15,50,40,35,0,20,15,80,50,115,40,35,25,40,50,0,0,0,0
4/7/2018 12:20,0,20,0,20,25,145,35,65,0,15,50,30,35,0,25,10,80,45,120,60,45,25,30,50,0,0,0,0
4/7/2018 12:30,0,20,0,25,25,145,40,60,0,15,50,25,50,0,15,10,80,40,120,75,45,25,35,30,0,0,0,0
4/7/2018 12:40,0,20,0,35,30,145,35,65,0,15,60,25,55,0,20,10,85,40,120,80,60,20,30,30,0,0,0,0
4/7/2018 12:50,0,20,0,45,30,145,40,95,0,15,60,25,55,0,20,15,95,40,125,80,60,20,50,30,0,0,0,0
4/7/2018 13:00,0,20,0,50,35,145,40,90,0,15,55,30,65,0,20,15,90,50,120,105,65,20,55,50,0,0,0,0
4/7/2018 13:10,0,20,0,55,55,145,40,95,35,15,55,35,65,0,20,15,85,40,115,110,65,20,60,50,0,0,0,0
4/7/2018 13:20,0,20,0,45,25,145,35,95,45,15,55,40,55,0,20,15,85,35,95,95,55,20,45,50,0,0,0,0
4/7/2018 13:30,0,20,0,40,50,145,45,95,40,15,55,40,55,0,35,15,85,35,90,85,55,25,45,50,0,0,0,0
4/7/2018 13:40,0,20,0,40,50,145,35,90,40,15,80,40,55,0,35,15,95,45,90,70,60,25,45,50,0,0,0,0
4/7/2018 13:50,0,20,0,40,50,145,30,90,40,15,60,45,55,0,30,5,95,45,90,70,75,30,50,50,0,0,0,0
4/7/2018 14:00,0,30,0,45,50,145,35,70,50,15,45,45,40,0,25,10,75,50,95,80,65,30,40,40,0,0,0,0
4/7/2018 14:10,0,30,0,45,50,145,30,55,40,15,40,40,40,0,20,10,80,45,90,80,55,30,50,30,0,0,0,0
4/7/2018 14:20,0,30,0,45,60,145,30,70,40,15,35,35,45,0,20,10,80,50,85,80,50,35,45,30,0,0,0,0
4/7/2018 14:30,0,20,0,55,60,145,30,70,50,15,35,35,55,0,20,10,0,50,85,70,40,35,45,30,0,0,0,0
4/7/2018 14:40,0,20,0,50,50,145,30,65,45,15,40,30,60,0,20,10,110,40,85,70,45,35,40,40,0,0,0,0
4/7/2018 14:50,0,20,0,50,50,135,30,65,45,15,40,25,65,0,25,5,110,30,85,75,45,35,40,40,0,0,0,0
4/7/2018 15:00,0,30,0,40,50,135,30,70,50,15,40,25,55,0,25,10,105,25,75,70,40,35,40,40,0,0,0,0
4/7/2018 15:10,0,30,0,50,40,135,35,60,35,15,45,20,45,0,30,5,75,30,95,70,45,30,40,40,0,0,0,0
4/7/2018 15:20,0,20,0,35,40,120,40,65,35,15,50,25,40,0,25,15,75,35,110,70,35,30,25,40,0,0,0,0
4/7/2018 15:30,0,20,0,40,45,110,40,65,45,15,55,25,60,0,10,10,85,40,105,85,35,30,35,50,0,0,0,0
4/7/2018 15:40,0,20,0,35,35,80,35,80,50,15,55,30,45,0,10,10,90,45,95,75,40,30,35,50,0,0,0,0
4/7/2018 15:50,0,20,0,40,40,90,30,70,50,15,55,35,45,0,15,10,75,40,85,70,35,25,45,40,0,0,0,0
4/7/2018 16:00,0,10,0,40,0,90,35,75,45,15,35,30,0,0,15,10,85,35,80,80,40,25,55,50,0,0,0,0
4/7/2018 16:10,0,10,0,30,0,120,30,60,40,15,30,25,0,0,20,5,75,30,105,70,35,25,40,40,0,0,0,0
4/7/2018 16:20,0,10,0,0,0,0,0,0,35,15,0,20,0,0,25,5,90,40,115,0,35,0,35,0,0,0,0,0
4/7/2018 16:30,0,10,0,0,0,0,0,0,40,15,0,20,0,0,20,10,80,40,110,0,35,0,35,0,0,0,0,0
4/7/2018 16:40,0,10,0,0,35,0,0,0,65,15,0,15,0,0,20,10,80,35,115,0,35,0,40,0,0,0,0,0
4/7/2018 16:50,0,10,0,0,55,0,0,0,45,15,0,15,0,0,5,5,80,35,115,0,40,0,35,0,0,0,0,0
4/7/2018 17:00,0,10,0,0,40,0,0,0,40,15,0,15,0,0,5,10,95,30,105,0,35,0,20,0,0,0,0,0
4/7/2018 17:10,0,10,0,10,40,110,25,20,40,15,10,20,0,0,5,10,90,30,115,35,25,10,30,0,0,0,0,0
4/7/2018 17:20,0,10,0,5,25,110,25,20,35,10,10,20,0,0,10,15,85,25,105,35,25,10,35,40,0,0,0,0
4/7/2018 17:30,0,10,0,10,25,75,30,40,25,10,10,15,15,0,10,10,75,15,70,20,15,15,35,20,0,0,0,0
4/7/2018 17:40,0,10,0,5,5,60,15,45,20,10,5,10,10,0,5,10,65,15,70,15,15,5,25,20,0,0,0,0
4/7/2018 17:50,0,10,0,5,5,65,15,35,15,0,5,10,5,0,5,10,45,10,45,10,15,5,15,20,0,0,0,0
4/7/2018 18:00,0,10,0,5,5,65,10,20,10,0,5,10,5,0,5,5,30,10,45,10,15,10,10,30,0,0,0,0
4/7/2018 18:10,0,10,0,5,5,65,15,20,5,0,5,10,5,0,5,5,30,5,30,5,13,10,10,30,0,0,0,0
4/7/2018 18:20,0,10,0,5,5,65,10,30,25,0,10,10,5,0,5,5,60,10,35,10,20,10,20,30,0,0,0,0
4/7/2018 18:30,0,10,0,10,5,80,10,40,35,10,15,10,15,0,5,5,55,10,65,10,15,10,20,30,0,0,0,0
4/7/2018 18:40,0,10,0,10,5,80,15,45,25,10,5,10,20,0,5,5,50,15,65,20,15,10,20,30,0,0,0,0
4/7/2018 18:50,0,10,0,5,5,80,20,45,20,10,10,10,15,0,5,5,60,10,65,25,20,10,30,30,0,0,0,0
4/7/2018 19:00,0,10,0,5,5,60,20,35,15,10,10,10,15,0,5,5,50,10,60,15,15,10,20,20,0,0,0,0
4/7/2018 19:10,0,10,0,5,15,60,20,35,15,10,10,10,15,0,5,10,55,10,60,15,15,10,20,20,0,0,0,0
4/7/2018 19:20,0,10,0,5,5,50,25,25,15,10,15,10,15,0,5,10,60,10,60,15,13,10,20,20,0,0,0,0
4/7/2018 19:30,0,10,0,5,5,60,25,25,15,10,15,10,15,0,5,5,60,10,60,15,13,15,20,35,0,0,0,0
4/7/2018 19:40,0,10,0,5,5,50,20,30,20,10,15,10,25,0,5,10,45,5,60,10,13,15,20,35,0,0,0,0
4/7/2018 19:50,0,10,0,5,5,60,15,25,15,10,15,10,25,0,5,5,40,5,65,10,13,15,15,35,0,0,0,0
4/7/2018 20:00,0,10,0,5,5,50,15,25,15,10,10,10,10,0,5,5,40,10,60,5,13,10,15,35,0,0,0,0
4/7/2018 20:10,0,0,0,5,5,50,10,20,15,10,10,10,10,0,5,10,40,10,60,5,13,10,15,35,0,0,0,0
4/7/2018 20:20,0,0,0,5,5,40,15,20,10,10,10,10,5,0,5,10,35,10,50,5,13,10,10,45,0,0,0,0
4/7/2018 20:30,0,0,0,5,5,50,15,15,10,10,10,10,5,0,5,5,30,5,40,5,13,10,5,45,0,0,0,0
4/7/2018 20:40,0,0,0,5,5,30,15,15,5,5,10,10,5,0,5,15,25,5,30,5,13,10,5,20,0,0,0,0
4/7/2018 20:50,0,0,0,5,5,60,10,5,5,5,10,10,5,0,5,5,20,5,5,5,13,15,5,20,0,0,0,0
4/7/2018 21:00,0,0,0,5,5,60,10,5,5,5,5,10,5,0,20,5,10,5,10,5,13,15,5,20,0,0,0,0
4/7/2018 21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 22:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2018 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2018 5:50,0,0,0,5,5,30,0,5,5,0,5,5,5,0,5,5,5,5,10,5,10,5,5,5,0,0,0,0
4/8/2018 6:00,0,0,0,5,5,30,0,5,5,0,5,5,5,0,5,5,5,5,10,5,10,5,5,5,0,0,0,0
4/8/2018 6:10,0,0,0,5,5,0,0,10,10,5,5,0,5,0,5,5,25,5,10,0,10,10,20,5,0,0,0,0
4/8/2018 6:20,0,0,0,5,5,0,15,10,5,5,5,0,10,0,5,5,75,5,15,0,10,10,25,5,0,0,0,0
4/8/2018 6:30,0,0,0,5,5,0,15,10,15,5,10,10,20,0,5,5,75,5,20,10,10,10,30,5,0,0,0,0
4/8/2018 6:40,0,0,0,5,5,90,15,10,15,5,15,10,30,0,5,5,50,5,25,10,15,10,20,30,0,0,0,0
4/8/2018 6:50,0,0,0,5,5,90,20,10,20,5,25,10,45,0,5,5,55,15,30,15,20,10,25,40,0,0,0,0
4/8/2018 7:00,0,0,0,10,5,90,20,20,25,5,25,10,40,0,5,5,60,30,30,15,15,10,30,40,0,0,0,0
4/8/2018 7:10,0,5,0,15,5,90,25,25,30,5,30,10,30,0,5,5,60,25,35,20,20,10,40,40,0,0,0,0
4/8/2018 7:20,0,20,0,15,10,90,25,25,35,5,30,10,30,0,10,5,60,15,50,25,15,10,40,40,0,0,0,0
4/8/2018 7:30,0,20,0,20,10,90,25,25,35,5,25,10,35,0,10,5,60,15,45,25,20,10,35,30,0,0,0,0
4/8/2018 7:40,0,20,0,25,10,90,25,20,30,10,20,10,25,0,10,10,60,10,35,25,25,15,30,30,0,0,0,0
4/8/2018 7:50,0,20,0,25,20,90,25,30,30,10,15,15,40,0,15,10,60,15,35,30,25,15,30,20,0,0,0,0
4/8/2018 8:00,0,20,0,25,15,90,25,40,40,10,15,15,50,0,15,5,55,20,50,40,25,15,35,20,0,0,0,0
4/8/2018 8:10,0,20,0,35,15,75,25,40,40,10,25,15,60,0,5,10,45,25,55,50,35,15,35,30,0,0,0,0
4/8/2018 8:20,0,20,0,30,20,75,30,35,40,10,20,20,60,0,15,10,65,35,55,50,40,15,35,30,0,0,0,0
4/8/2018 8:30,0,20,0,25,20,80,30,35,40,10,20,20,60,0,25,5,60,40,55,50,40,20,35,30,0,0,0,0
4/8/2018 8:40,0,20,0,25,25,75,25,35,55,10,20,25,60,0,15,10,55,40,50,45,35,20,40,30,0,0,0,0
4/8/2018 8:50,0,20,0,25,20,90,30,45,45,10,40,30,60,0,15,10,55,25,45,70,35,30,40,30,0,0,0,0
4/8/2018 9:00,0,20,0,35,20,105,25,45,40,10,40,30,55,0,15,10,60,30,40,60,35,30,35,40,0,0,0,0
4/8/2018 9:10,0,20,0,25,20,105,30,40,40,10,30,30,55,0,15,5,70,35,45,55,30,25,35,40,0,0,0,0
4/8/2018 9:20,0,20,0,25,20,105,35,50,40,10,30,25,55,0,15,10,70,35,45,50,30,30,35,50,0,0,0,0
4/8/2018 9:30,0,20,0,40,40,130,30,45,30,10,25,20,35,0,10,10,65,25,65,55,25,30,35,50,0,0,0,0
4/8/2018 9:40,0,20,0,30,40,80,30,45,45,10,20,20,30,0,15,5,55,25,55,50,30,30,45,30,0,0,0,0
4/8/2018 9:50,0,20,0,30,40,120,30,45,30,10,20,20,25,0,15,5,50,25,55,55,40,35,45,30,0,0,0,0
4/8/2018 10:00,0,20,0,30,30,120,25,40,35,10,25,25,35,0,15,10,55,25,50,55,30,35,35,30,0,0,0,0
4/8/2018 10:10,0,10,0,40,30,120,30,40,30,10,20,25,55,0,15,5,55,35,50,45,35,35,35,30,0,0,0,0
4/8/2018 10:20,0,10,0,30,25,100,30,40,35,15,20,25,50,0,15,5,60,35,55,40,40,50,35,30,0,0,0,0
4/8/2018 10:30,0,10,0,30,20,90,25,40,35,15,25,25,55,0,15,5,60,30,45,45,40,25,35,30,0,0,0,0
4/8/2018 10:40,0,10,0,30,15,105,30,40,45,15,25,25,60,0,15,10,80,30,45,45,40,25,35,30,0,0,0,0
4/8/2018 10:50,0,10,0,30,15,95,35,50,55,15,30,25,50,0,15,10,65,35,45,45,40,20,35,30,0,0,0,0
4/8/2018 11:00,0,20,0,30,15,75,30,45,45,15,35,30,45,0,15,10,55,40,60,50,40,25,35,30,0,0,0,0
4/8/2018 11:10,0,20,0,30,20,75,35,35,35,15,30,35,55,0,15,10,75,30,50,45,40,25,35,30,0,0,0,0
4/8/2018 11:20,0,20,0,20,25,75,30,30,35,15,35,35,40,0,15,10,60,35,50,45,35,30,35,40,0,0,0,0
