,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2018-07-09 18:10:00 -0700,0,0,0,15,5,55,30,0,10,0,10,5,5,0,5,10,10,5,45,15,13,15,10,70,0,0,0,0
2018-07-09 18:20:00 -0700,0,0,0,5,5,55,15,0,10,0,10,5,5,0,5,10,25,5,30,10,13,10,5,60,0,0,0,0
2018-07-09 18:30:00 -0700,0,0,0,5,5,50,15,0,5,0,5,5,5,0,5,15,45,5,20,10,13,10,5,60,0,0,0,0
2018-07-09 18:40:00 -0700,0,0,0,5,5,40,15,10,5,0,10,5,5,0,5,5,35,5,40,10,13,10,10,60,0,0,0,0
2018-07-09 18:50:00 -0700,0,0,0,5,5,50,15,15,15,0,5,5,5,0,5,5,45,5,50,10,13,10,10,15,0,0,0,0
2018-07-09 19:00:00 -0700,0,0,0,5,5,70,10,15,15,0,5,5,5,0,5,5,45,5,30,25,13,10,5,15,0,0,0,0
2018-07-09 19:10:00 -0700,0,0,0,5,5,35,15,10,5,0,5,5,5,0,5,10,5,5,10,5,10,10,5,25,0,0,0,0
2018-07-09 19:20:00 -0700,0,0,0,5,5,40,10,10,5,0,5,10,5,0,5,5,5,5,10,5,10,10,5,35,0,0,0,0
2018-07-09 19:30:00 -0700,0,0,0,5,5,40,5,10,5,0,5,5,5,0,5,5,5,5,10,5,10,10,5,30,0,0,0,0
2018-07-09 19:40:00 -0700,0,0,0,5,5,45,10,10,5,0,5,5,5,0,5,5,5,5,10,5,10,10,5,30,0,0,0,0
2018-07-09 19:50:00 -0700,0,0,0,5,5,10,10,10,5,0,5,5,5,0,5,15,5,5,10,5,10,10,5,15,0,0,0,0
2018-07-09 20:00:00 -0700,0,0,0,5,5,10,5,10,5,0,10,5,5,0,5,15,5,5,10,5,10,10,5,20,0,0,0,0
2018-07-09 20:10:00 -0700,0,0,0,5,5,10,5,10,5,0,10,5,5,0,5,5,5,5,10,5,10,10,5,20,0,0,0,0
2018-07-09 20:20:00 -0700,0,0,0,5,5,10,5,10,5,0,5,5,5,0,5,10,5,5,10,5,10,10,5,15,0,0,0,0
2018-07-09 20:30:00 -0700,0,0,0,5,5,10,15,10,5,0,5,5,5,0,5,5,5,5,10,5,10,10,5,15,0,0,0,0
2018-07-09 20:40:00 -0700,0,0,0,5,5,10,15,10,5,0,5,5,5,0,5,5,5,5,10,5,10,10,0,15,0,0,0,0
2018-07-09 20:50:00 -0700,0,0,0,5,5,10,10,10,5,0,10,5,5,0,5,5,5,5,10,5,10,10,0,20,0,0,0,0
2018-07-09 21:00:00 -0700,0,0,0,5,5,10,10,10,5,0,10,5,5,0,5,10,5,5,10,5,10,10,0,20,0,0,0,0
2018-07-09 21:10:00 -0700,0,0,0,5,0,10,10,10,5,0,10,5,5,0,5,10,5,5,10,5,10,10,5,20,0,0,0,0
2018-07-09 21:20:00 -0700,0,0,0,5,0,10,15,10,5,0,10,0,5,0,5,10,5,5,10,5,10,10,5,20,0,0,0,0
2018-07-09 21:30:00 -0700,0,0,0,5,0,10,5,10,5,0,10,0,5,0,5,10,5,5,10,5,10,10,5,10,0,0,0,0
2018-07-09 21:40:00 -0700,0,0,0,5,0,10,15,10,5,0,10,0,5,0,5,10,5,5,10,5,10,10,5,10,0,0,0,0
2018-07-09 21:50:00 -0700,0,0,0,5,0,10,10,10,5,0,10,0,5,0,5,10,5,5,10,5,10,10,5,5,0,0,0,0
2018-07-09 22:00:00 -0700,0,0,0,5,0,10,10,10,5,0,0,0,5,0,5,5,5,5,10,5,10,10,5,5,0,0,0,0
2018-07-09 22:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 22:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 22:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 22:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 22:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 23:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 23:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 23:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 23:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 23:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09 23:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 01:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 01:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 01:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 02:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 02:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 02:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 02:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 02:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 02:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 03:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 03:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 03:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 03:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 03:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 03:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 04:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 04:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 04:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 04:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 04:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 04:50:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 05:00:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 05:10:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 05:20:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 05:30:00 -0700,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 05:40:00 -0700,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 05:50:00 -0700,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 06:00:00 -0700,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
2018-07-10 06:10:00 -0700,0,0,0,5,5,60,0,15,10,0,5,5,20,0,5,5,30,10,10,20,15,5,10,10,0,0,0,0
2018-07-10 06:20:00 -0700,0,0,0,5,5,60,5,10,10,0,5,5,25,0,5,15,35,10,15,20,15,5,15,20,0,0,0,0
2018-07-10 06:30:00 -0700,0,0,0,5,5,70,10,10,10,0,10,5,15,0,5,15,35,10,20,15,15,5,10,25,0,0,0,0
2018-07-10 06:40:00 -0700,0,0,0,5,5,55,15,15,10,0,10,5,10,0,5,10,35,10,20,15,15,10,20,20,0,0,0,0
2018-07-10 06:50:00 -0700,0,0,0,5,5,65,20,25,15,0,15,5,10,0,5,10,35,10,20,25,15,10,20,25,0,0,0,0
2018-07-10 07:00:00 -0700,0,0,0,5,5,65,25,35,20,0,15,5,30,0,5,5,55,15,30,30,15,10,35,25,0,0,0,0
2018-07-10 07:10:00 -0700,0,5,0,10,5,65,25,50,30,0,10,10,30,0,5,10,60,15,35,55,15,10,20,25,0,0,0,0
2018-07-10 07:20:00 -0700,0,0,0,10,5,75,20,25,30,0,10,10,30,0,10,10,70,15,55,35,15,10,35,35,0,0,0,0
2018-07-10 07:30:00 -0700,0,15,0,15,5,75,25,25,45,0,10,10,25,0,10,10,70,15,45,40,15,10,35,45,0,0,0,0
2018-07-10 07:40:00 -0700,0,15,0,15,5,75,25,30,45,0,10,15,35,0,10,10,70,20,50,35,15,15,25,50,0,0,0,0
2018-07-10 07:50:00 -0700,0,20,0,15,10,75,30,25,50,0,10,15,40,0,5,10,60,30,50,40,25,15,25,20,0,0,0,0
2018-07-10 08:00:00 -0700,0,20,0,15,10,90,25,35,50,0,10,20,30,0,5,10,75,35,45,40,30,20,30,30,0,0,0,0
2018-07-10 08:10:00 -0700,0,25,0,15,10,95,25,45,50,0,15,20,45,0,5,10,80,40,55,40,30,0,30,25,0,0,0,0
2018-07-10 08:20:00 -0700,0,20,0,20,15,100,30,50,65,0,20,20,55,0,15,5,75,35,65,50,40,30,35,30,0,0,0,0
2018-07-10 08:30:00 -0700,0,20,0,25,15,105,30,50,65,0,15,20,55,0,15,5,80,35,80,60,55,30,40,25,0,0,0,0
2018-07-10 08:40:00 -0700,0,20,0,25,35,90,35,35,65,0,10,15,55,0,15,10,75,40,75,85,50,30,40,40,0,0,0,0
2018-07-10 08:50:00 -0700,0,15,0,20,20,90,30,35,60,0,10,20,50,0,15,10,60,35,65,85,40,25,35,25,0,0,0,0
2018-07-10 09:00:00 -0700,0,15,0,25,20,90,25,40,50,0,15,25,45,0,15,10,55,40,55,75,45,20,30,30,0,0,0,0
2018-07-10 09:10:00 -0700,0,20,0,25,25,80,30,45,55,0,15,30,55,0,15,5,60,35,55,80,50,20,30,30,0,0,0,0
2018-07-10 09:20:00 -0700,0,20,0,25,25,80,30,45,50,0,25,35,65,0,15,15,65,25,65,85,45,20,35,30,0,0,0,0
2018-07-10 09:30:00 -0700,0,15,0,25,25,80,40,50,40,0,20,30,50,0,15,15,60,40,70,85,50,15,30,40,0,0,0,0
2018-07-10 09:40:00 -0700,0,20,0,25,30,70,35,50,50,0,25,25,40,0,15,15,70,45,80,90,50,25,30,30,0,0,0,0
2018-07-10 09:50:00 -0700,0,25,0,25,25,80,35,40,45,0,15,25,45,0,15,15,65,40,75,90,40,25,35,35,0,0,0,0
2018-07-10 10:00:00 -0700,0,20,0,30,25,65,35,40,55,0,20,25,50,0,15,20,75,40,75,105,40,25,30,35,0,0,0,0
2018-07-10 10:10:00 -0700,0,20,0,30,20,110,40,40,65,0,20,25,50,0,15,15,75,40,80,105,40,25,40,35,0,0,0,0
2018-07-10 10:20:00 -0700,0,20,0,45,20,110,35,50,60,0,20,25,50,0,20,10,70,55,85,105,35,25,40,30,0,0,0,0
2018-07-10 10:30:00 -0700,0,20,0,20,20,110,35,50,70,0,20,25,60,0,20,10,0,45,85,110,40,25,35,30,0,0,0,0
2018-07-10 10:40:00 -0700,0,25,0,20,20,110,25,60,70,0,25,30,65,0,20,10,85,35,85,110,40,25,35,35,0,0,0,0
2018-07-10 10:50:00 -0700,0,25,0,30,25,110,35,60,65,0,60,35,65,0,20,10,90,60,85,110,60,25,40,35,0,0,0,0
2018-07-10 11:00:00 -0700,0,25,0,35,30,110,35,60,60,0,35,40,75,0,20,10,90,50,85,105,60,25,40,35,0,0,0,0
2018-07-10 11:10:00 -0700,0,30,0,35,30,110,30,50,60,0,35,40,75,0,20,15,85,45,90,95,55,25,40,40,0,0,0,0
2018-07-10 11:20:00 -0700,0,30,0,40,35,95,40,45,60,0,40,40,70,0,20,15,75,40,105,85,55,20,35,40,0,0,0,0
2018-07-10 11:30:00 -0700,0,25,0,40,35,95,40,45,65,0,45,40,65,0,20,15,75,40,95,75,45,40,35,40,0,0,0,0
2018-07-10 11:40:00 -0700,0,25,0,40,20,105,35,40,65,0,45,45,40,0,15,15,70,35,95,65,50,40,40,40,0,0,0,0
2018-07-10 11:50:00 -0700,0,25,0,25,15,105,35,45,65,0,45,35,40,0,20,15,65,40,85,55,55,40,35,35,0,0,0,0
2018-07-10 12:00:00 -0700,0,25,0,25,15,105,30,45,65,0,35,30,30,0,20,15,60,45,85,60,45,40,35,35,0,0,0,0
2018-07-10 12:10:00 -0700,0,30,0,25,25,100,40,35,45,0,40,25,30,0,20,15,65,25,75,70,45,40,30,35,0,0,0,0
2018-07-10 12:20:00 -0700,0,30,0,30,20,100,40,30,40,0,35,20,30,0,15,10,65,20,55,60,40,40,30,30,0,0,0,0
2018-07-10 12:30:00 -0700,0,30,0,25,25,85,40,30,35,0,30,20,40,0,15,10,65,20,60,80,40,40,25,40,0,0,0,0
2018-07-10 12:40:00 -0700,0,25,0,25,25,75,30,45,0,0,20,25,45,0,15,5,55,25,50,90,40,40,40,30,0,0,0,0
2018-07-10 13:10:00 -0700,0,20,0,25,35,80,30,50,60,0,15,35,60,0,20,15,70,35,90,90,45,40,35,35,0,0,0,0
2018-07-10 13:20:00 -0700,0,20,0,25,35,80,30,45,50,0,15,35,50,0,20,15,70,35,95,90,45,0,30,35,0,0,0,0
2018-07-10 13:30:00 -0700,0,25,0,25,40,90,35,45,50,0,15,35,50,0,20,20,70,40,105,95,45,0,30,35,0,0,0,0
2018-07-10 13:40:00 -0700,0,25,0,25,45,90,35,50,50,0,20,35,50,0,20,15,75,35,125,95,45,0,30,35,0,0,0,0
2018-07-10 13:50:00 -0700,0,25,0,25,40,90,30,45,50,0,15,30,40,0,25,20,85,35,105,95,45,10,30,35,0,0,0,0
2018-07-10 14:00:00 -0700,0,25,0,25,25,100,30,45,35,0,15,30,55,0,25,10,75,35,95,80,45,10,35,35,0,0,0,0
2018-07-10 14:10:00 -0700,0,25,0,25,45,100,25,45,55,0,20,30,65,0,15,10,75,35,75,80,40,15,40,35,0,0,0,0
2018-07-10 14:20:00 -0700,0,25,0,25,45,105,35,45,50,0,25,30,65,0,15,10,75,35,65,80,35,15,25,25,0,0,0,0
2018-07-10 14:30:00 -0700,0,25,0,25,40,110,35,45,50,0,20,30,65,0,15,10,75,35,60,80,35,20,35,25,0,0,0,0
2018-07-10 14:40:00 -0700,0,25,0,25,25,110,40,45,45,0,40,30,55,0,15,10,80,35,60,80,55,20,35,25,0,0,0,0
2018-07-10 14:50:00 -0700,0,25,0,25,10,105,30,45,45,0,40,30,45,0,15,10,70,45,45,70,55,20,40,35,0,0,0,0
2018-07-10 15:00:00 -0700,0,25,0,25,15,110,30,40,50,0,60,30,45,0,15,10,70,45,60,70,55,20,40,30,0,0,0,0
2018-07-10 15:10:00 -0700,0,20,0,30,20,120,25,45,50,0,60,25,40,0,15,5,75,30,70,65,30,20,40,30,0,0,0,0
2018-07-10 15:20:00 -0700,0,20,0,30,25,120,30,45,55,0,25,20,40,0,15,5,70,30,70,70,20,20,30,30,0,0,0,0
2018-07-10 15:30:00 -0700,0,20,0,30,20,115,30,45,50,0,25,20,45,0,15,10,75,30,75,75,15,20,25,75,0,0,0,0
2018-07-10 15:40:00 -0700,0,20,0,30,25,110,30,50,55,0,25,20,40,0,15,5,75,30,85,80,30,20,30,35,0,0,0,0
2018-07-10 15:50:00 -0700,0,15,0,30,30,100,20,60,60,0,15,20,50,0,15,10,80,25,85,80,35,20,30,35,0,0,0,0
2018-07-10 16:00:00 -0700,0,20,0,30,35,100,30,60,55,0,15,25,55,0,15,10,85,25,85,80,35,20,30,35,0,0,0,0
2018-07-10 16:10:00 -0700,0,20,0,25,30,100,25,60,50,0,15,25,55,0,15,10,85,25,90,75,35,25,30,30,0,0,0,0
2018-07-10 16:20:00 -0700,0,15,0,25,25,95,30,60,50,0,15,30,60,0,10,10,80,25,90,75,35,25,30,40,0,0,0,0
2018-07-10 16:30:00 -0700,0,20,0,25,15,95,30,55,50,0,20,30,60,0,10,10,75,25,85,70,35,25,40,45,0,0,0,0
2018-07-10 16:40:00 -0700,0,20,0,35,10,95,30,55,50,0,20,25,60,0,10,15,70,25,85,70,25,25,35,50,0,0,0,0
2018-07-10 16:50:00 -0700,0,15,0,30,5,95,30,45,50,0,20,20,50,0,10,10,70,30,85,60,25,25,25,50,0,0,0,0
2018-07-10 17:00:00 -0700,0,20,0,35,10,95,30,40,55,0,25,25,60,0,20,5,65,30,80,55,25,25,20,50,0,0,0,0
2018-07-10 17:10:00 -0700,0,20,0,30,10,70,30,25,55,0,25,25,35,0,10,5,65,25,85,45,30,25,15,50,0,0,0,0
2018-07-10 17:20:00 -0700,0,20,0,25,15,70,30,25,45,0,30,25,35,0,10,5,60,25,80,45,30,15,25,55,0,0,0,0
2018-07-10 17:30:00 -0700,0,20,0,25,15,70,25,50,50,0,25,20,30,0,10,0,55,15,70,45,25,15,25,55,0,0,0,0
2018-07-10 17:40:00 -0700,0,20,0,20,20,70,30,45,35,0,20,20,30,0,10,15,55,15,65,40,25,15,25,65,0,0,0,0
2018-07-10 17:50:00 -0700,0,20,0,10,15,55,25,30,40,0,20,10,25,0,10,5,50,15,70,40,20,15,15,70,0,0,0,0
2018-07-10 18:00:00 -0700,0,20,0,0,10,0,0,0,40,0,0,10,0,0,10,5,50,15,60,0,15,0,15,0,0,0,0,0
2018-07-10 18:10:00 -0700,0,0,0,0,5,0,0,0,40,0,0,5,0,0,10,10,45,15,60,0,15,0,0,0,0,0,0,0
2018-07-10 18:20:00 -0700,0,0,0,0,5,0,0,0,10,0,0,5,0,0,5,5,50,10,55,0,15,0,0,0,0,0,0,0
2018-07-10 18:30:00 -0700,0,0,0,0,5,0,0,0,15,0,0,5,0,0,5,10,40,10,45,0,15,0,0,0,0,0,0,0
2018-07-10 18:40:00 -0700,0,0,0,0,5,0,0,0,15,0,0,5,0,0,5,10,35,10,35,0,15,0,0,0,0,0,0,0
2018-07-10 18:50:00 -0700,0,0,0,0,5,0,0,0,15,0,0,10,0,0,5,20,15,10,35,0,15,0,10,0,0,0,0,0
2018-07-10 19:00:00 -0700,0,0,0,0,5,0,0,0,5,0,0,5,0,0,5,10,10,10,15,0,15,0,10,0,0,0,0,0
2018-07-10 19:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 19:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 19:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 19:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 19:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 20:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 20:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 20:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 20:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 20:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 20:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 21:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 21:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 21:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 21:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 21:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 21:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 22:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 22:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 22:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 22:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 22:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 22:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 23:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 23:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 23:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 23:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 23:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10 23:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 00:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 00:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 00:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 00:30:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 00:40:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 00:50:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 01:00:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 01:10:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11 01:20:00 -0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
