,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney's Enchanted Tiki Room,The Barnstormer,Under the Sea - Journey of The Little Mermaid,Seven Dwarfs Mine Train ,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,it's a small world,Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2019-01-07 18:10:00 -0800,0,0,0,5,5,30,5,5,5,0,10,10,5,0,0,10,0,5,10,0,15,15,5,0,0,0,0,0
2019-01-07 18:20:00 -0800,0,0,0,5,5,25,10,5,5,0,10,10,5,0,0,10,0,5,5,0,15,15,5,0,0,0,0,0
2019-01-07 18:30:00 -0800,0,0,0,5,0,20,15,5,5,0,10,10,5,0,0,5,0,5,5,0,15,15,5,0,0,0,0,0
2019-01-07 18:40:00 -0800,0,0,0,5,5,20,15,5,5,0,10,10,5,0,0,15,0,5,5,0,15,10,5,0,0,0,0,0
2019-01-07 18:50:00 -0800,0,0,0,5,5,15,15,5,5,0,5,10,5,0,0,10,0,5,5,0,15,10,5,0,0,0,0,0
2019-01-07 19:00:00 -0800,0,0,0,5,5,15,10,5,5,0,10,10,5,0,0,5,0,5,5,5,15,10,5,0,0,0,0,0
2019-01-07 19:10:00 -0800,0,0,0,5,5,15,10,5,5,0,10,10,5,0,0,10,0,5,10,5,5,10,5,0,0,0,0,0
2019-01-07 19:20:00 -0800,0,0,0,5,5,15,10,5,5,0,5,5,5,0,0,10,0,5,10,5,5,10,5,0,0,0,0,0
2019-01-07 19:30:00 -0800,0,0,0,5,10,15,20,5,5,0,5,10,5,0,0,10,0,5,10,5,5,10,5,0,0,0,0,0
2019-01-07 19:40:00 -0800,0,0,0,5,5,15,15,5,5,0,5,10,5,0,0,10,0,5,10,5,5,5,5,0,0,0,0,0
2019-01-07 19:50:00 -0800,0,0,0,5,5,15,5,5,5,0,10,10,5,0,0,10,0,5,10,5,5,5,5,0,0,0,0,0
2019-01-07 20:00:00 -0800,0,0,0,5,5,15,20,5,5,0,10,10,5,0,0,5,0,5,10,5,5,5,5,0,0,0,0,0
2019-01-07 20:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 20:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 20:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 20:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 20:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 21:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 21:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 21:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 21:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 21:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 21:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 22:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 22:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 22:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 22:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 22:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 22:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 23:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 01:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 01:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 01:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 01:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 01:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 01:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 02:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 02:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 02:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 02:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 02:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 02:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 03:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 03:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 03:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 03:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 03:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 03:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 04:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 04:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 04:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 04:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 04:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 04:50:00 -0800,0,0,0,0,5,10,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 05:00:00 -0800,0,0,0,0,5,10,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 05:10:00 -0800,0,0,0,0,5,10,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 05:20:00 -0800,0,0,0,0,5,10,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 05:30:00 -0800,0,0,0,0,5,10,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 05:40:00 -0800,0,0,0,0,5,10,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 05:50:00 -0800,0,0,0,0,5,10,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0
2019-01-08 06:00:00 -0800,0,0,0,5,5,70,0,10,5,5,5,10,10,0,5,5,0,5,10,5,10,5,5,0,0,0,0,0
2019-01-08 06:10:00 -0800,0,0,0,5,5,70,10,20,10,5,5,10,5,0,5,5,0,10,30,5,10,5,20,0,0,0,0,0
2019-01-08 06:20:00 -0800,0,0,0,5,5,70,10,25,10,5,10,10,10,0,5,10,0,5,45,5,10,10,25,0,0,0,0,0
2019-01-08 06:30:00 -0800,0,0,0,5,5,70,10,20,10,5,10,10,45,0,10,5,0,5,50,5,15,10,25,0,0,0,0,0
2019-01-08 06:40:00 -0800,0,0,0,5,5,65,10,25,10,5,15,10,35,0,10,10,0,5,50,5,20,10,25,0,0,0,0,0
2019-01-08 06:50:00 -0800,0,0,0,5,5,90,20,35,20,5,20,10,40,0,10,10,0,25,60,5,30,10,35,0,0,0,0,0
2019-01-08 07:00:00 -0800,0,5,0,5,5,115,20,45,30,5,20,10,55,0,5,10,0,30,55,5,30,10,35,0,0,0,0,0
2019-01-08 07:10:00 -0800,0,5,0,5,5,105,30,45,35,5,15,10,35,0,5,10,0,45,50,10,30,10,40,0,0,0,0,0
2019-01-08 07:20:00 -0800,0,5,0,10,5,125,30,35,40,5,10,10,40,0,10,10,0,25,45,30,15,15,40,0,0,0,0,0
2019-01-08 07:30:00 -0800,0,15,0,15,10,130,25,35,40,5,10,10,65,0,5,10,0,20,60,30,15,15,40,0,0,0,0,0
2019-01-08 07:40:00 -0800,0,10,0,15,10,135,30,35,45,5,10,15,85,0,10,10,0,25,60,40,15,15,45,0,0,0,0,0
2019-01-08 07:50:00 -0800,0,10,0,15,15,120,25,40,50,5,15,15,80,0,10,10,0,35,70,40,25,25,45,0,0,0,0,0
2019-01-08 08:00:00 -0800,0,15,0,30,15,110,30,40,40,5,15,20,95,0,5,10,0,40,80,45,35,25,40,0,0,0,0,0
2019-01-08 08:10:00 -0800,0,15,0,20,20,120,30,40,45,5,20,20,75,0,10,10,0,35,70,45,45,25,35,0,0,0,0,0
2019-01-08 08:20:00 -0800,0,10,0,20,20,110,30,45,40,10,20,25,65,0,15,10,0,40,75,65,50,25,40,0,0,0,0,0
2019-01-08 08:30:00 -0800,0,10,0,25,15,110,45,40,0,10,25,25,60,0,15,10,0,40,80,60,45,30,35,0,0,0,0,0
2019-01-08 08:40:00 -0800,0,10,0,55,20,95,45,60,40,10,25,25,55,0,15,10,0,50,75,55,35,30,45,0,0,0,0,0
2019-01-08 08:50:00 -0800,0,20,0,55,20,110,30,45,65,10,25,30,40,0,15,15,0,55,75,65,45,40,50,0,0,0,0,0
2019-01-08 09:00:00 -0800,0,5,0,55,20,105,30,50,65,10,30,30,45,0,15,15,0,60,70,80,45,35,45,0,0,0,0,0
2019-01-08 09:10:00 -0800,0,10,0,55,25,105,35,50,65,10,25,30,60,0,15,15,0,45,65,85,55,40,45,0,0,0,0,0
2019-01-08 09:20:00 -0800,0,5,0,45,25,110,35,50,60,15,20,30,50,0,20,15,0,60,70,90,55,40,45,0,0,0,0,0
2019-01-08 09:30:00 -0800,0,5,0,40,30,110,35,50,50,15,25,25,50,0,15,10,0,50,70,90,55,35,45,0,0,0,0,0
2019-01-08 09:40:00 -0800,0,15,0,40,30,95,30,45,45,15,25,30,50,0,15,10,0,35,60,70,55,35,45,0,0,0,0,0
2019-01-08 09:50:00 -0800,0,15,0,15,25,85,25,40,50,15,25,35,50,0,15,10,0,25,60,75,50,20,40,0,0,0,0,0
2019-01-08 10:00:00 -0800,0,10,0,25,25,110,35,35,40,15,25,35,55,0,15,15,0,45,65,70,55,25,35,0,0,0,0,0
2019-01-08 10:10:00 -0800,0,15,0,30,25,130,30,50,50,5,20,45,40,0,15,10,0,35,65,60,60,20,40,0,0,0,0,0
2019-01-08 10:20:00 -0800,0,20,0,20,25,115,20,50,45,5,20,50,35,0,15,10,0,45,70,60,50,20,45,0,0,0,0,0
2019-01-08 10:30:00 -0800,0,20,0,25,25,120,30,40,50,10,15,55,45,0,15,10,0,40,75,65,90,15,35,0,0,0,0,0
2019-01-08 10:40:00 -0800,0,15,0,25,25,120,30,45,55,10,15,55,55,0,15,10,0,45,75,55,60,20,35,0,0,0,0,0
2019-01-08 10:50:00 -0800,0,15,0,25,25,110,30,50,35,10,15,50,60,0,15,15,0,45,80,45,55,25,0,0,0,0,0,0
2019-01-08 11:00:00 -0800,0,15,0,30,25,120,30,35,40,15,15,45,55,0,15,10,0,40,80,35,50,25,0,0,0,0,0,0
2019-01-08 11:10:00 -0800,0,10,0,30,30,115,30,35,50,15,20,30,50,0,15,10,0,50,70,40,50,30,0,0,0,0,0,0
2019-01-08 11:20:00 -0800,0,15,0,30,35,95,25,40,45,15,20,45,40,0,15,10,0,45,70,50,45,40,5,0,0,0,0,0
2019-01-08 11:30:00 -0800,0,15,0,25,30,105,30,40,35,10,25,65,45,0,15,10,0,25,70,50,45,25,50,0,0,0,0,0
2019-01-08 11:40:00 -0800,0,15,0,25,30,105,20,40,35,10,25,30,40,0,15,10,0,20,60,45,50,30,45,0,0,0,0,0
2019-01-08 11:50:00 -0800,0,15,10,25,20,115,30,40,45,10,25,10,45,0,15,10,0,30,60,40,45,30,55,0,0,0,0,0
2019-01-08 12:00:00 -0800,0,15,10,25,10,95,25,40,45,10,25,15,45,0,15,10,0,30,65,35,45,20,45,0,0,0,0,0
2019-01-08 12:10:00 -0800,0,15,10,20,10,95,30,30,40,10,15,20,40,0,15,10,0,35,55,35,45,20,30,0,0,0,0,0
2019-01-08 12:20:00 -0800,0,15,10,20,10,90,20,30,45,10,20,20,35,0,10,15,0,30,70,30,35,20,25,0,0,0,0,0
2019-01-08 12:30:00 -0800,0,20,10,20,10,110,20,40,35,10,15,25,40,0,10,10,0,30,50,40,50,15,30,0,0,0,0,0
2019-01-08 12:40:00 -0800,0,20,10,15,10,115,20,50,55,10,10,25,55,0,10,10,0,30,60,55,60,15,35,0,0,0,0,0
2019-01-08 12:50:00 -0800,0,20,10,20,10,90,20,50,50,10,10,25,45,0,10,15,0,30,80,55,50,20,45,0,0,0,0,0
2019-01-08 13:00:00 -0800,0,20,10,20,15,105,25,40,25,10,15,35,40,0,15,25,0,40,60,40,40,20,40,0,0,0,0,0
2019-01-08 13:10:00 -0800,0,20,10,25,20,105,30,45,45,10,20,35,35,0,15,20,0,40,75,40,50,20,35,0,0,0,0,0
2019-01-08 13:20:00 -0800,0,15,10,35,25,115,35,40,45,10,20,30,35,0,15,15,0,40,55,40,45,30,45,0,0,0,0,0
2019-01-08 13:30:00 -0800,0,15,10,35,45,105,40,40,45,10,20,35,35,0,15,15,0,45,55,40,45,30,35,0,0,0,0,0
2019-01-08 13:40:00 -0800,0,0,10,35,45,115,20,40,30,10,25,30,40,0,10,15,0,35,55,45,45,25,40,0,0,0,0,0
2019-01-08 13:50:00 -0800,0,15,10,40,45,110,50,40,35,10,20,35,60,0,10,10,0,30,55,50,45,25,45,0,0,0,0,0
2019-01-08 14:00:00 -0800,0,15,10,40,35,110,50,35,35,10,15,40,55,0,10,10,0,30,60,45,40,20,45,0,0,0,0,0
2019-01-08 14:10:00 -0800,0,0,10,35,25,110,30,80,45,10,15,30,65,0,15,10,0,45,70,45,40,25,40,0,0,0,0,0
2019-01-08 14:20:00 -0800,0,0,10,40,25,110,30,80,60,10,15,30,55,0,15,10,0,50,75,55,40,30,45,0,0,0,0,0
2019-01-08 14:30:00 -0800,0,0,10,45,15,95,30,60,50,10,20,30,40,0,10,15,0,50,75,50,35,30,40,0,0,0,0,0
2019-01-08 14:40:00 -0800,0,0,10,30,30,105,25,70,40,10,20,25,35,0,10,15,0,30,85,50,35,30,40,0,0,0,0,0
2019-01-08 14:50:00 -0800,0,0,10,30,30,105,30,55,40,10,15,20,40,0,10,10,0,25,85,50,35,15,30,0,0,0,0,0
2019-01-08 15:00:00 -0800,0,0,10,20,30,95,45,55,40,10,20,20,45,0,15,15,0,35,65,40,30,25,30,0,0,0,0,0
2019-01-08 15:10:00 -0800,0,0,10,20,25,85,25,55,40,10,40,25,45,0,15,5,0,35,65,35,30,25,30,0,0,0,0,0
2019-01-08 15:20:00 -0800,0,0,10,40,20,80,30,40,50,10,20,25,45,0,15,15,0,40,65,35,30,25,20,0,0,0,0,0
2019-01-08 15:30:00 -0800,0,0,10,45,10,90,35,30,40,10,15,25,40,0,10,10,0,40,70,35,15,25,40,0,0,0,0,0
2019-01-08 15:40:00 -0800,0,15,10,45,10,85,35,25,35,10,15,25,30,0,10,10,0,40,60,35,20,20,40,0,0,0,0,0
2019-01-08 15:50:00 -0800,0,15,10,25,5,80,45,30,30,10,15,15,25,0,10,10,0,25,60,30,15,20,25,0,0,0,0,0
2019-01-08 16:00:00 -0800,0,15,10,10,5,80,25,45,35,10,15,15,25,0,10,15,0,15,55,30,15,15,35,0,0,0,0,0
2019-01-08 16:10:00 -0800,0,0,10,5,5,60,40,25,20,10,10,15,15,0,10,10,0,20,45,15,10,15,40,0,0,0,0,0
2019-01-08 16:20:00 -0800,0,0,10,15,5,50,40,20,15,10,10,10,15,0,5,10,0,20,50,5,10,85,35,0,0,0,0,0
2019-01-08 16:30:00 -0800,0,0,10,20,5,45,25,25,20,10,10,10,15,0,5,10,0,20,40,5,10,45,15,0,0,0,0,0
2019-01-08 16:40:00 -0800,0,0,10,10,10,45,25,25,20,10,10,10,15,0,5,10,0,15,40,5,10,10,10,0,0,0,0,0
2019-01-08 16:50:00 -0800,0,0,10,5,10,35,20,15,5,10,10,5,5,0,5,15,0,10,20,5,10,15,10,0,0,0,0,0
2019-01-08 17:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 17:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 17:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 17:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 17:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 17:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 18:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 18:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 18:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 18:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 18:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 18:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 19:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 19:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 19:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 19:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 19:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 19:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 20:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 20:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 20:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 20:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 20:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 20:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 21:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 21:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 21:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 21:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 21:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 21:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 22:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 22:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 22:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 22:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 22:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 22:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 23:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 23:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 23:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 23:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 23:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 23:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 00:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 00:10:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 00:20:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 00:30:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 00:40:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 00:50:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09 01:00:00 -0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
